brightness,cam0_lidar_skew_ms,cam0_sensor_time_ns,cam1_lidar_skew_ms,cam1_sensor_time_ns,depth_valid_ratio,dynamic_ratio,filter_input_ratio,filter_output_ratio,filter_rejected_ratio,lidar_sensor_time_ns,lr_consistency,map_x_m,map_y_m,map_yaw_deg,map_z_m,mean_confidence,median_depth_m,prepared_frame,raw_epipolar_matches,raw_epipolar_median_px,raw_epipolar_p95_px,rectified_epipolar_matches,rectified_epipolar_median_px,rectified_epipolar_p95_px,selected_frame,selection_reason,semantic_label_count,semantic_nonzero_ratio,sharpness,source_frame,split,stereo_delta_ms,temporal_agreement,unknown_ratio
119.63522705078125,21.09797,1784879113334582613,18.772869,1784879113332257512,0.89315673828125,0.07890625,0.89315673828125,0.8772111002604167,0.017853124023358306,1784879113313484643,0.8933217643558828,12.381804865742321,-1.142285370007064,-9.721529444179875,0.007997249756980613,0.9508299231529236,1.5253773927688599,491,699,3.110107421875,11.05054931640625,731,0.28424072265625,3.083953857421875,336,image_event_at_static_pose,6,0.2697908528645833,326.46886228275065,517,development,2.325101,0.9400081642906487,0.16807291666666666
120.57082600911458,-14.73537,1784879113398006496,-13.209493,1784879113399532373,0.9067268880208333,0.06859375,0.9067268880208333,0.88901611328125,0.01953264535723838,1784879113412741866,0.9068885161010954,12.40426616299185,-1.143546511903386,-11.639659568809938,0.010017328239330344,0.9522872567176819,1.51517915725708,492,697,3.19390869140625,10.129248046874984,732,0.314117431640625,3.1048965454101443,337,image_event_at_static_pose,5,0.26256673177083334,291.71160530606835,518,development,1.525877,0.9437773448727366,0.14651041666666667
123.23034423828125,14.621206,1784879113530071814,16.33698,1784879113531787588,0.9076904296875,0.06932291666666666,0.9076904296875,0.8923356119791667,0.016916359593677436,1784879113515450608,0.9079948680710004,12.418195965908955,-1.141715537640016,-13.368123801289236,0.014682299041950288,0.9508081674575806,1.488139033317566,493,713,2.9425048828125,9.969250488281247,728,0.31072998046875,2.790945434570308,338,image_event_at_static_pose,5,0.26256673177083334,243.53117441939239,519,development,1.715774,0.9538921151706373,0.18479166666666666
123.98024983723958,-12.816554,1784879113599947061,-14.706722,1784879113598056893,0.90058349609375,0.05765625,0.90058349609375,0.8816129557291666,0.021064721313312315,1784879113612763615,0.9008789503719075,12.42373163626831,-1.1366201372904159,-14.903333552728654,0.011277180285713216,0.951058566570282,1.4768253564834595,494,693,2.81866455078125,9.557157897949217,709,0.31554412841796875,2.8335571289062518,339,image_event_at_static_pose,5,0.27075276692708333,266.3356655809379,520,development,1.890168,0.9365376612567624,0.12651041666666665
125.37159342447917,18.881851,1784879113732273189,18.694374,1784879113732085712,0.8897224934895833,0.10463541666666666,0.8897224934895833,0.8320125325520833,0.06486287731262766,1784879113713391338,0.8898615343543262,12.425498781446214,-1.1335902710109556,-16.757953772792778,0.012668228612162194,0.9406140446662903,1.4651914834976196,495,742,2.88189697265625,10.139270782470703,724,0.3094635009765625,2.7739364624023453,340,image_event_at_static_pose,5,0.27075276692708333,234.55266685638165,521,development,0.187477,0.9018977415307403,0.17572916666666666
125.57087890625,-16.92477,1784879113796022663,-15.461775,1784879113797485658,0.8886173502604167,0.06921875,0.8886173502604167,0.8687003580729167,0.022413463097094785,1784879113812947433,0.8887569418048245,12.428891902222773,-1.1362577753949648,-18.79249505975768,0.014542026741750539,0.9380948543548584,1.4546689987182617,496,700,3.1828765869140625,10.870311737060547,707,0.31186676025390625,2.7588256835937424,341,image_event_at_static_pose,5,0.27075276692708333,222.81409547627706,522,development,1.462995,0.9169824491424012,0.19729166666666667
124.67259684244792,25.719022,1784879113937396335,19.642514,1784879113931319827,0.8970060221354167,0.08494791666666666,0.8970060221354167,0.8723527018229167,0.027484007580919238,1784879113911677313,0.8970060221354167,12.431364804671421,-1.13326608254069,-21.155484548193787,0.011560017171941954,0.9525928497314453,1.4540940523147583,497,687,3.257232666015625,11.393653297424315,726,0.28134918212890625,2.3802413940429688,342,image_event_at_static_pose,5,0.28322021484375,214.19155664502173,523,development,6.076508,0.9421374874060297,0.21265625
123.7705517578125,-16.61489,1784879113995134085,-22.489016,1784879113989259959,0.9022526041666666,0.06552083333333333,0.9022526041666666,0.8703767903645834,0.03532914580116318,1784879114011748975,0.9022827096281696,12.43474270363097,-1.13091887789963,-23.39339466972194,0.014323095984903281,0.9381343126296997,1.4405618906021118,498,688,3.2570877075195312,11.414801025390625,710,0.3563079833984375,2.658642578125,343,image_event_at_static_pose,5,0.28322021484375,226.55612289044845,524,development,5.874126,0.9213643178410794,0.15755208333333334
122.35506103515625,28.917862,1784879114140389676,18.88324,1784879114130355054,,,,,,1784879114111471814,,12.440261735496353,-1.1339511856583346,-25.377120962609734,0.014644061510297724,,,,695,3.1845703125,10.274196624755854,0,,,,,,,219.18098346180315,525,development,10.034622,,
121.66735107421874,-15.888696,1784879114197170824,-18.855328,1784879114194204192,0.8316927083333333,0.07114583333333334,0.8316927083333333,0.8062003580729167,0.030651164793186587,1784879114213059520,0.8317312896187404,12.442794027554502,-1.134343811667772,-27.763805800440657,0.01632385764659561,0.9341743588447571,1.377402663230896,499,709,3.09149169921875,11.10562744140625,713,0.39398193359375,2.811968994140624,344,image_event_at_static_pose,5,0.28502522786458334,210.13174714580575,526,development,2.966632,0.8948225393340651,0.28078125
120.12430582682292,28.0359,1784879114339478387,21.803314,1784879114333245801,0.8417618815104166,0.07541666666666667,0.8417618815104166,0.8173234049479167,0.02903252938782258,1784879114311442487,0.841780377661293,12.45096930049703,-1.1362256136591784,-30.167219474275054,0.014613945592762006,0.9394473433494568,1.3600361347198486,500,685,3.31903076171875,11.090609741210933,685,0.367828369140625,2.470727539062499,345,image_event_at_static_pose,5,0.28502522786458334,219.8010896762046,527,development,6.232586,0.9296868405503503,0.28734375
119.51794840494792,-17.035038,1784879114394444917,-16.729929,1784879114394750026,0.84436767578125,0.08677083333333334,0.84436767578125,0.8260205078125,0.021728884815224964,1784879114411479955,0.8443910394656102,12.453324289563568,-1.139611716675553,-32.95739498935186,0.01582668380720021,0.9380108118057251,1.3604539632797241,501,666,3.3232650756835938,11.484128952026367,693,0.38623046875,2.8302764892578116,346,image_event_at_static_pose,5,0.28502522786458334,221.19169148849832,528,stress,0.305109,0.8793656482394051,0.20963541666666666
118.42377766927083,14.732426,1784879114531772198,10.7749,1784879114527814672,0.86109130859375,0.07401041666666666,0.86109130859375,0.8350846354166667,0.030201992422330782,1784879114517039772,0.8614256999176927,12.453409436254518,-1.139273990924125,-35.48823354047467,0.015306161691948327,0.9355179667472839,1.3946595191955566,502,654,3.2013702392578125,12.334119796752931,670,0.4095458984375,2.6356422424316386,347,image_event_at_static_pose,7,0.4622119140625,237.68943164900682,529,stress,3.957526,0.9391960998227192,0.26869791666666665
118.41820638020833,-17.760522,1784879114594859261,-16.768378,1784879114595851405,0.82504150390625,0.08770833333333333,0.82504150390625,0.79916015625,0.031369752350290145,1784879114612619783,0.8252402922579006,12.458449741431687,-1.1420842933345938,-37.888903195023836,0.013714606888703278,0.937086820602417,1.3983036279678345,503,669,3.0238037109375,12.11576843261719,643,0.43023681640625,3.1901489257812474,348,image_event_at_static_pose,7,0.4622119140625,240.3767944229122,530,stress,0.992144,0.9345143884892086,0.18552083333333333
119.03237630208334,13.038962,1784879114728397338,13.869666,1784879114729228042,0.8250276692708334,0.05098958333333333,0.8250276692708334,0.80190185546875,0.02803034936091553,1784879114715358376,0.8255066619873022,12.457715185693864,-1.1417691353537385,-40.38687046613774,0.016102949885103836,0.9387375712394714,1.397047996520996,504,699,2.9832763671875,9.91763610839844,683,0.4176025390625,2.7634246826171873,349,image_event_at_static_pose,7,0.4622119140625,239.81505531802702,531,stress,0.830704,0.9123035527601159,0.29171875
119.2523583984375,-18.604274,1784879114792013567,-16.081458,1784879114794536383,0.8466943359375,0.0615625,0.8466943359375,0.8255598958333333,0.02496112139543914,1784879114810617841,0.8470727888680734,12.458348012314499,-1.1402597175951636,-42.3347046849664,0.01468284755146225,0.935860276222229,1.4465829133987427,505,679,2.965667724609375,8.409844207763673,660,0.4024658203125,3.2766372680664033,350,image_event_at_static_pose,6,0.4453043619791667,259.57071095317207,532,stress,2.522816,0.9135659179354134,0.21458333333333332
119.18157633463542,16.324728,1784879114926087080,18.726466,1784879114928488818,0.8721761067708333,0.05765625,0.8721761067708333,0.85861328125,0.0155505584428914,1784879114909762352,0.8723898025151018,12.461158468249348,-1.139161770564834,-43.96662641558225,0.013571210513460222,0.9253824949264526,1.4822068214416504,506,594,2.6599884033203125,8.055429077148437,634,0.35877227783203125,2.679907226562501,351,image_event_at_static_pose,6,0.4453043619791667,317.151470297956,533,stress,2.401738,0.9243931829919091,0.22697916666666668
119.20976643880208,-10.820737,1784879114998980149,-10.11432,1784879114999686566,0.8087516276041666,0.055364583333333335,0.8087516276041666,0.78916748046875,0.024215280027852854,1784879115009800886,0.8087733475915287,12.464248698022262,-1.1407646028127005,-45.5472932409017,0.01614756476612638,0.9213172793388367,1.4761652946472168,507,633,2.732666015625,8.265362548828124,626,0.3382720947265625,2.8660125732421875,352,image_event_at_static_pose,4,0.2860262044270833,311.59658195736915,534,stress,0.706417,0.9201706276660573,0.155
117.79467529296875,20.318045,1784879115129394986,15.645051,1784879115124721992,0.829453125,0.03802083333333333,0.829453125,0.8135498046875,0.019173259866252238,1784879115109076941,0.8294882270408579,12.469641859904577,-1.1434933829909275,-47.1157780834635,0.014568378449416892,0.9279190897941589,1.5352485179901123,508,596,2.830352783203125,9.317729949951172,633,0.34356689453125,2.825390624999998,353,image_event_at_static_pose,4,0.2860262044270833,319.7491957330041,535,stress,4.672994,0.8925844032776529,0.26104166666666667
117.797568359375,-13.637392,1784879115198081747,-1.121162,1784879115210597977,,,,,,1784879115211719139,,12.474990553936934,-1.1445720041569187,-48.156972441741694,0.01418080009363611,,,,600,3.0651092529296875,10.101219177246094,0,,,,,,,356.5119411260387,536,stress,12.51623,,
115.79655192057292,18.158927,1784879115327362348,3.422481,1784879115312625902,,,,,,1784879115309203421,,12.479583936659226,-1.1438947939045616,-49.31592701540487,0.011419670816793006,,,,614,3.677734375,13.457523345947267,0,,,,,,,449.3136130816613,537,stress,14.736446,,
115.92632731119792,-17.542959,1784879115391921109,-14.204664,1784879115395259404,0.83019775390625,0.03671875,0.83019775390625,0.8185262044270833,0.014058758198573343,1784879115409464068,0.8302930267877418,12.477429405516691,-1.1479619040062992,-50.07819211167139,0.010341471939978749,0.9420984387397766,1.5464959144592285,509,597,3.12646484375,10.339958190917962,605,0.356842041015625,3.2492736816406165,354,image_event_at_static_pose,4,0.29654866536458335,490.29837197197816,538,stress,3.338295,0.9337963809175653,0.26005208333333335
116.48100748697917,33.937619,1784879115542616320,18.280728,1784879115526959429,,,,,,1784879115508678701,,12.47755992648138,-1.1467669085553136,-50.89792970125338,0.009081672338894113,,,,578,2.82757568359375,10.350445556640622,0,,,,,,,500.38617101880664,539,stress,15.656891,,
116.65484049479167,-17.320045,1784879115595205434,-14.980402,1784879115597545077,0.7643619791666667,0.017864583333333333,0.7643619791666667,0.7434375,0.02737509156261179,1784879115612525479,0.764632039636395,12.475145785189747,-1.1456281303834814,-51.551667092419834,0.014843849469299786,0.9334250688552856,1.5762172937393188,510,610,3.0669097900390625,11.079906463623045,588,0.36685943603515625,2.2978790283203123,355,image_event_at_static_pose,16,0.6101643880208333,515.4710512462589,540,stress,2.339643,0.9379709290543653,0.19666666666666666
117.09734537760417,25.464976,1784879115733802533,20.128257,1784879115728465814,0.7978059895833334,0.0,0.7978059895833334,0.7864705403645833,0.014208277910610969,1784879115708337557,0.7980651269414466,12.469035191674408,-1.1393992219244815,-52.17445940784199,0.013471713284254005,0.9365668296813965,1.5834245681762695,511,611,3.1335296630859375,10.806900024414062,579,0.40545654296875,3.4353805541992197,356,image_event_at_static_pose,16,0.6101643880208333,532.1973607601002,541,stress,5.336719,0.9115332124362019,0.26125
117.19703450520834,-7.265377,1784879115803269600,-17.205115,1784879115793329862,,,,,,1784879115810534977,,12.470686832227464,-1.1357758797312656,-52.94512211959254,0.012137259268761153,,,512,595,3.179412841796875,11.39356231689453,635,0.390380859375,2.9264984130859295,,,,,544.0482314337829,542,stress,9.939738,,
117.41031494140626,20.797026,1784879115929752373,32.129257,1784879115941084604,,,,,,1784879115908955347,,12.473581098366642,-1.140912417496465,-53.34330706032437,0.012361470202382253,,,,598,3.131195068359375,11.880355072021482,0,,,,,,,634.6164897118879,543,stress,11.332231,,
117.515068359375,-23.419078,1784879115985964449,-19.342226,1784879115990041301,0.7643172200520834,0.026458333333333334,0.7643172200520834,0.7552880859375,0.011813333361726503,1784879116009383527,0.7643601406654508,12.474789707497404,-1.1412377427701137,-53.66831208171376,0.012719701262170788,0.9423850178718567,1.6728187799453735,513,564,2.9067459106445312,11.85370044708252,627,0.352569580078125,2.8179138183593726,357,image_event_at_static_pose,16,0.44785725911458335,640.8765860655303,544,stress,4.076852,0.9441053474508408,0.22739583333333332
117.88548746744792,22.873364,1784879116132657032,21.191595,1784879116130975263,0.7725309244791667,0.0,0.7725309244791667,0.76255859375,0.012908649237426866,1784879116109783668,0.7729681094043261,12.468707046624559,-1.1415542673774102,-54.015328236219084,0.011481645634830694,0.9405508041381836,1.6862046718597412,514,581,3.076080322265625,12.11126708984375,608,0.3795623779296875,2.5558921813964837,358,image_event_at_static_pose,16,0.44785725911458335,625.5558463065998,545,stress,1.681769,0.933985820256256,0.24890625
117.96762125651041,-18.916521,1784879116188213649,-16.206516,1784879116190923654,,,,,,1784879116207130170,,12.469483179622548,-1.1370823206736311,-54.32086054341771,0.011377630677373931,,,515,600,3.137115478515625,12.14301948547363,606,0.3463859558105469,2.327451705932617,,,,,666.4792601452768,546,stress,2.710005,,
118.79449869791667,15.394835,1784879116322407874,22.288944,1784879116329301983,0.7760734049479167,0.0,0.7760734049479167,0.7666398111979167,0.01215554313529543,1784879116307013039,0.7761087744884207,12.46974326396581,-1.1353560191880732,-54.55640431021253,0.012356687959687467,0.9522375464439392,1.652335524559021,516,613,3.315277099609375,12.112333679199217,603,0.314605712890625,2.5031921386718716,359,image_event_at_static_pose,15,0.6172517903645833,682.7594359719213,547,stress,6.894109,0.939138925876609,0.24072916666666666
118.89858154296876,-16.560225,1784879116389844785,-14.233839,1784879116392171171,,,,,,1784879116406405010,,12.470202797601392,-1.1344749118034614,-54.758405298514404,0.010697806004203685,,,517,585,2.99609375,12.021420288085936,619,0.34161376953125,2.9317169189453147,,,,,683.2100561395475,548,stress,2.326386,,
119.12667399088542,17.825409,1784879116524239571,17.00212,1784879116523416282,0.7936149088541666,0.0,0.7936149088541666,0.78697509765625,0.008366540401191967,1784879116506414162,0.7938158176426489,12.472344902003275,-1.1364526501203196,-54.988217693101454,0.012088812830631051,0.949008047580719,1.6903479099273682,518,610,3.141693115234375,12.618620681762694,582,0.35570526123046875,3.040283203125,360,image_event_at_static_pose,17,0.6417057291666667,681.2835709278953,549,stress,0.823289,0.9429565217391305,0.23953125
119.17765950520834,-20.05612,1784879116586000621,-15.596627,1784879116590460114,,,,,,1784879116606056741,,12.472191710756139,-1.137813883021243,-55.21926426235814,0.009898864709175437,,,519,599,3.381378173828125,12.74015235900879,607,0.390045166015625,2.5507843017578087,,,,,688.578092447321,550,stress,4.459493,,
119.32870198567709,12.103169,1784879116718273551,14.590133,1784879116720760515,,,,,,1784879116706170382,,12.471805160938871,-1.1367985261787545,-55.31477920224789,0.012568864106093806,,,520,614,3.1219100952148438,12.697190093994143,616,0.3809356689453125,3.330291748046875,,,,,678.2043610233934,551,stress,2.486964,,
119.37928141276042,-17.776655,1784879116788074726,-16.072917,1784879116789778464,0.8043668619791666,0.0,0.8043668619791666,0.7999080403645833,0.005543268656807021,1784879116805851381,0.8046654683052956,12.471651637930773,-1.1397176616135005,-55.482882089417245,0.01625995460585438,0.9401856660842896,1.703242301940918,521,606,3.17022705078125,12.755277633666992,598,0.3902435302734375,2.4548675537109355,361,image_event_at_static_pose,18,0.6416243489583333,684.4740372297439,552,stress,1.703738,0.9143669453003966,0.21927083333333333
119.43431070963541,37.739867,1784879116943915333,27.574302,1784879116933749768,,,,,,1784879116906175466,,12.469161692333858,-1.1415527875710434,-55.66396228588819,0.01580338576081861,,,,592,3.2044830322265625,12.963952255249023,0,,,,,,,694.8862726826035,553,stress,10.165565,,
119.47103434244792,-13.855033,1784879116994088528,-16.487424,1784879116991456137,,,,,,1784879117007943561,,12.470449619245086,-1.1438567581617114,-55.782233119393844,0.013862639421153952,,,522,608,3.26800537109375,12.939392471313477,606,0.3866119384765625,3.0659713745117188,,,,,691.8389680645305,554,stress,2.632391,,
119.53572916666667,20.451365,1784879117126849496,20.085916,1784879117126484047,0.8569840494791666,0.0,0.8569840494791666,0.8431494140625,0.016143398964163554,1784879117106398131,0.8572456600932088,12.472697147656577,-1.1439555551927647,-55.87452371932773,0.014335488256694565,0.9450846314430237,1.6499727964401245,523,605,2.9969482421875,12.718498229980469,611,0.400146484375,3.0689544677734375,362,image_event_at_static_pose,18,0.4961214192708333,704.4573380519222,555,stress,0.365449,0.9270255625677313,0.20651041666666667
119.53228597005209,-13.729374,1784879117190661921,-11.594037,1784879117192797258,,,,,,1784879117204391295,,12.472934559634103,-1.1471293955414035,-55.9262132002613,0.015909359195595066,,,524,614,2.9309844970703125,12.926517868041994,616,0.390777587890625,2.8860549926757812,,,,,707.1984529549385,556,stress,2.135337,,
119.5816259765625,16.759117,1784879117321369335,19.707377,1784879117324317595,,,,,,1784879117304610218,,12.472116696212598,-1.147816212459286,-55.969155963952005,0.015159413830573752,,,525,620,2.9781646728515625,12.165034103393554,619,0.39483642578125,2.8677398681640627,,,,,708.5823876752607,557,stress,2.94826,,
119.57011800130208,-13.734597,1784879117390677642,-12.63656,1784879117391775679,,,,,,1784879117404412239,,12.471822216046673,-1.1468146212387347,-55.929327464707,0.015095831600532902,,,526,644,3.142578125,12.457756042480469,623,0.37176513671875,2.878204345703121,,,,,714.0387109359741,558,held-out,1.098037,,
119.57526611328124,16.457462,1784879117520982929,13.075582,1784879117517601049,,,,,,1784879117504525467,,12.470465068898495,-1.1450677136438447,-55.95494738924684,0.015853939164164253,,,527,612,3.0246734619140625,12.245252990722653,610,0.4064178466796875,2.6631332397460916,,,,,712.3823225696883,559,held-out,3.38188,,
119.56693196614583,-18.339605,1784879117586657690,-8.371442,1784879117596625853,,,,,,1784879117604997295,,12.472165178691494,-1.1440747557990631,-55.94457226071665,0.01631307460025703,,,528,596,3.156524658203125,12.319808959960938,613,0.37835693359375,2.632531738281246,,,,,710.3629345138445,560,held-out,9.968163,,
119.56015625,19.565982,1784879117723716225,16.640637,1784879117720790880,0.8397102864583333,0.0,0.8397102864583333,0.82190673828125,0.021202012722952097,1784879117704150243,0.8400644151750168,12.470667613741648,-1.1438037564431789,-56.00495910026698,0.014141228006608535,0.9360498189926147,1.6544358730316162,529,640,3.10992431640625,12.3351203918457,614,0.3979644775390625,3.1202606201171896,363,image_event_at_static_pose,18,0.49233805338541664,711.2631631175511,561,held-out,2.925345,0.8753662789652507,0.16130208333333335
119.58867024739584,-20.573316,1784879117784969535,-20.070587,1784879117785472264,,,,,,1784879117805542851,,12.47004766927872,-1.1417152998856563,-55.98893726944611,0.012295788688992285,,,530,605,2.945068359375,11.815201568603515,595,0.39654541015625,2.876776123046874,,,,,714.8996352563545,562,held-out,0.502729,,
119.57161295572917,22.06762,1784879117926722004,17.742042,1784879117922396426,,,,,,1784879117904654384,,12.47050663100225,-1.1419375239252019,-56.06348049172086,0.013320564465686921,,,531,622,3.2530059814453125,12.812503814697246,601,0.3982391357421875,2.927276611328125,,,,,714.8178043158216,563,held-out,4.325578,,
119.58866292317708,-22.998462,1784879117980085962,-19.632185,1784879117983452239,,,,,,1784879118003084424,,12.472017956738657,-1.1482283093530696,-56.140863735468784,0.009962633016815617,,,532,619,3.057891845703125,12.464070892333986,596,0.408355712890625,3.619537353515625,,,,,720.8729531267953,564,held-out,3.366277,,
119.57236165364583,13.48845,1784879118119791211,21.350631,1784879118127653392,,,,,,1784879118106302761,,12.473268328068286,-1.1453688351908082,-56.051345574027835,0.010921080131730314,,,533,609,2.988311767578125,13.155035400390625,594,0.4051513671875,2.9504600524902362,,,,,722.9952732162449,565,held-out,7.862181,,
119.57872395833333,-18.14034,1784879118186350266,-19.174696,1784879118185315910,,,,,,1784879118204490606,,12.471184464410143,-1.1437070022865181,-56.15877062849848,0.012432620939781746,,,534,626,2.93682861328125,12.350288391113281,605,0.397186279296875,2.976611328124998,,,,,724.0411594413215,566,held-out,1.034356,,
119.81138590494791,25.224646,1784879118328382917,24.856222,1784879118328014493,,,,,,1784879118303158271,,12.47231607815458,-1.1481448104027252,-56.37097489570526,0.012507770260393241,,,535,622,3.070587158203125,11.860069274902344,627,0.3545989990234375,2.5869033813476445,,,,,695.9029567962223,567,held-out,0.368424,,
120.130224609375,-27.209029,1784879118380624180,-24.52256,1784879118383310649,,,,,,1784879118407833209,,12.469739158265128,-1.1478210972986869,-56.857144491063586,0.014622563233349553,,,536,603,3.06402587890625,11.693550109863281,575,0.343048095703125,2.74036865234375,,,,,645.7711427590029,568,held-out,2.686469,,
121.07607014973958,19.502452,1784879118524732426,17.207877,1784879118522437851,0.8118782552083333,0.09197916666666667,0.8118782552083333,0.79063232421875,0.026168863192587277,1784879118505229974,0.8119866258192011,12.465760197390338,-1.1497925704057967,-57.49412241453648,0.013663797634541444,0.9523177742958069,1.6788880825042725,537,593,2.93316650390625,11.661906433105464,582,0.350250244140625,2.370103454589843,364,image_event_at_static_pose,19,0.4945524088541667,529.5685931165455,569,held-out,2.294575,0.9364575595921399,0.19057291666666668
121.72204671223959,-17.579996,1784879118584449497,-16.370434,1784879118585659059,0.8130078125,0.0,0.8130078125,0.8054866536458334,0.009251029004308204,1784879118602029493,0.8132732117170398,12.465899454616263,-1.1521111415681664,-58.48755074123671,0.014564485850496722,0.9553115367889404,1.6645101308822632,538,609,2.93829345703125,11.03481140136719,625,0.3067474365234375,2.7056304931640502,365,image_event_at_static_pose,19,0.4945524088541667,445.7748200323574,570,held-out,1.209562,0.920314720460296,0.21489583333333334
123.1643408203125,8.855202,1784879118716976670,11.065902,1784879118719187370,0.8832666015625,0.04671875,0.8832666015625,0.8752823893229167,0.009039413723398178,1784879118708121468,0.8832730708476869,12.463969830494168,-1.1542835757716516,-59.90396831584358,0.01824832024241396,0.958452045917511,1.648483157157898,539,643,2.877593994140625,11.990601348876952,632,0.355224609375,2.8689666748046854,366,image_event_at_static_pose,19,0.4945524088541667,338.63379472064935,571,held-out,2.2107,0.9397567584598904,0.20958333333333334
123.7990771484375,-18.959745,1784879118782407808,-17.271098,1784879118784096455,0.87935546875,0.04875,0.87935546875,0.8701383463541666,0.01048167973406185,1784879118801367553,0.87935546875,12.46168484862838,-1.1584987466656205,-61.56727320018286,0.016332489317339858,0.9379408955574036,1.6525464057922363,540,633,2.94073486328125,11.579777526855468,630,0.3601837158203125,2.7097885131835926,367,image_event_at_static_pose,12,0.4526847330729167,310.4335074659956,572,held-out,1.688647,0.897531689968514,0.13390625
124.34645426432292,17.873537,1784879118919512184,14.707943,1784879118916346590,0.8852579752604167,0.07583333333333334,0.8852579752604167,0.8695442708333333,0.01775042401901076,1784879118901638647,0.8852752657929517,12.458985844369696,-1.1574343105684268,-63.338600784052495,0.014000308981492581,0.9417835474014282,1.712105631828308,541,670,2.7815093994140625,11.074850463867183,675,0.34039306640625,2.8239028930664047,368,image_event_at_static_pose,12,0.4526847330729167,285.464771308072,573,held-out,3.165594,,0.16786458333333334
